Created at 1/26/2008 11:03:47 AM from C:\Documents and Settings\Brandon\My Documents\aClimax\liBH4\orthorhombic\VASP.ACLIMAX
Created using a-CLIMAX v.5.5.0 LE (Workshop Edition)
CM-1,0-1,0-2,0-3,0-4,W1,W2,W3,W4,Total,Experimental,IR,Raman,Raman Depolarised
996,6.05586711269035E-07,2.60515271009136E-02,7.77511271550428E-02,1.59114836022236E-02,4.33267082591623E-02,6.72274443661948E-02,3.48877427271094E-02,1.29281527931944E-02,0.278084791590552,0,0,0,0
997,3.89321409430364E-07,2.33883177265518E-02,7.59972593223341E-02,1.62467572830632E-02,4.40047194447881E-02,6.77774576048405E-02,3.50543720678541E-02,1.29665523876543E-02,0.275435825158496,0,0,0,0
998,3.49764988724605E-07,2.13182469692646E-02,7.35922323335734E-02,1.65870261546498E-02,4.46877705762589E-02,6.83293690629912E-02,3.52340094296923E-02,1.30060536153827E-02,0.272755057906801,0,0,0,0
999,4.65678123916357E-07,1.97207278460254E-02,7.05996893363477E-02,1.69393116274552E-02,4.53758765161948E-02,6.88844442771294E-02,3.54259375669754E-02,1.30465711056509E-02,0.269993023953903,0,0,0,0
1000,7.73490346958687E-07,1.84868390340858E-02,6.71070862334406E-02,0.017310730333419,4.60690527698835E-02,0.069442421514511,3.56284886364765E-02,1.30880650703256E-02,0.267133457082489,0,0,0,0
1001,1.37537075091399E-06,1.75218516133197E-02,6.32196453101333E-02,0.017707471761451,4.67673154514354E-02,0.070004558614149,0.035840106625527,0.013130339801594,0.26419266454836,0,0,0,0
1002,2.4648942198662E-06,1.67464504745442E-02,5.90534636725476E-02,1.81337453233714E-02,4.74706812500132E-02,7.05707039698073E-02,3.60580324429138E-02,1.31732091345244E-02,0.261208751161942,0,0,0,0
1003,4.37430362760106E-06,1.60968947302258E-02,5.47283963522959E-02,0.018590816457715,4.81791673961266E-02,7.11407261415262E-02,3.62810198951573E-02,1.32166043477332E-02,0.258237999624408,0,0,0,0
1004,7.65063110627607E-06,1.55243551764248E-02,5.03612971665331E-02,0.019076249820416,4.88927916279802E-02,7.17149465590278E-02,3.65068046179996E-02,1.32604449114706E-02,0.255344540510958,0,0,0,0
1005,1.31713759374657E-05,1.49936436945599E-02,4.60601095703092E-02,1.95834612163776E-02,4.96115721578669E-02,7.22943213054232E-02,3.67334978699572E-02,0.013304731368863,0.252594508559295,0,0,0,0
1006,2.23139959249787E-05,1.44815204783914E-02,4.19191700133477E-02,2.01016503071344E-02,0.050335527638595,7.28764262223618E-02,3.69597106413842E-02,1.33495806663945E-02,0.250045899963534,0,0,0,0
1007,3.71968861155486E-05,1.39747378213861E-02,3.80159359306473E-02,2.06161467198258E-02,5.10646771299397E-02,7.34614957855634E-02,3.71845313806315E-02,0.013395133384932,0.247749855039041,0,0,0,0
1008,6.10122483130671E-05,1.34679576873867E-02,3.44091981692296E-02,2.11091577419287E-02,5.17990400651094E-02,7.40499950060693E-02,3.74073791160083E-02,1.34418329798497E-02,0.245745573013895,0,0,0,0
1009,9.84724319587167E-05,1.29616646227535E-02,3.11387002157487E-02,2.15608617315045E-02,5.25386362172154E-02,7.46421486911334E-02,3.76276548396846E-02,1.34898953562926E-02,0.244058034106291,0,0,0,0
1010,1.56389764232682E-04,1.24601833989564E-02,2.82259770607092E-02,2.19507530367659E-02,0.053283485665737,7.52386954458387E-02,3.78451818864723E-02,1.35398399060273E-02,0.242700506164739,0,0,0,0
1011,2.44404142143563E-04,1.19698985565988E-02,0.025676152874661,2.22591161517143E-02,5.40336087629696E-02,7.58397687650511E-02,3.80594566091642E-02,1.35918766581802E-02,0.241674282520483,0,0,0,0
1012,3.75861202301991E-04,1.14977573961263E-02,2.34804013570618E-02,2.24684922429781E-02,5.47890261004478E-02,7.64440335119326E-02,0.03827116229699,1.36464703909575E-02,0.240973204498796,0,0,0,0
1013,5.6882538982223E-04,1.10501168406994E-02,2.16187730359479E-02,2.25650015716776E-02,5.55497584754355E-02,7.70507914081364E-02,3.84799561342752E-02,1.37038025652946E-02,0.240587025421289,0,0,0,0
1014,8.47186011787353E-04,1.06319677661944E-02,2.00631233133883E-02,2.25394003831826E-02,5.63158268574725E-02,7.76623802987035E-02,3.86866384781118E-02,1.37640918505351E-02,0.240510614959376,0,0,0,0
1015,1.24178080629504E-03,1.02465395450907E-02,1.87799245313263E-02,2.23877785118693E-02,5.70523364272967E-02,7.82792857713395E-02,3.88915859110592E-02,0.013827295329154,0.240706526833431,0,0,0,0
1016,1.79142275540679E-03,9.89525583834225E-03,1.77328048062627E-02,2.21118408101198E-02,5.77593047572295E-02,0.078899000909205,3.90963935698457E-02,1.38934106314331E-02,0.241179434077845,0,0,0,0
1017,2.54367593911173E-03,9.5779839389226E-03,1.68847165954243E-02,2.17187571868826E-02,5.84367458510398E-02,7.95222967736601E-02,3.93013033148977E-02,1.39622360573155E-02,0.241947715657254,0,0,0,0
1018,3.55519145983986E-03,9.29349790474283E-03,1.61996915658267E-02,2.12206077754779E-02,5.90846701123759E-02,8.01497390492142E-02,3.95069722468319E-02,0.014033561945904,0.243043932060213,0,0,0,0
1019,4.89139299969981E-03,9.04006310198292E-03,1.56441806044572E-02,2.06334869810553E-02,5.97030843140824E-02,8.07810460018364E-02,0.039713445725258,1.41069679109917E-02,0.244513667639364,0,0,0,0
1020,6.62530247775362E-03,8.81604804596997E-03,1.51880067765058E-02,1.99763590451841E-02,6.02919915683964E-02,8.14166462959549E-02,3.99208865809237E-02,1.41821775568268E-02,0.246417418347515,0,0,0,0
1021,8.83532803945265E-03,8.62047853813316E-03,1.48049752311752E-02,1.92697756110811E-02,6.08513912980107E-02,8.20559482226897E-02,4.01294902326839E-02,0.01425871094678,0.248826098120006,0,0,0,0
1022,1.16019051260014E-02,8.45346771916824E-03,1.44731898235006E-02,0.018534571289097,6.13812792079995E-02,0.082697672286011,4.03394980496863E-02,1.43361660067179E-02,0.251817749508182,0,0,0,0
1023,1.50029877388144E-02,8.3164815091987E-03,1.41751249214048E-02,1.77906466107527E-02,6.18816472585964E-02,8.33406289190112E-02,4.05502798142776E-02,0.014414136625103,0.255471933397159,0,0,0,0
1024,1.91085256458785E-02,8.21242914838222E-03,1.38974960230879E-02,1.70559306086661E-02,0.062352483638715,8.39851072256588E-02,4.07619173714183E-02,1.44922554575223E-02,0.259866145119329,0,0,0,0
1025,2.39742208758155E-02,8.1456001060234E-03,1.36309674138161E-02,1.63455902665012E-02,6.27937727402055E-02,8.46315256957015E-02,4.09744970426563E-02,1.45703014129819E-02,0.265066475553701,0,0,0,0
1026,2.96350128152101E-02,8.12149835046135E-03,0.013369731146277,1.56715246510143E-02,6.32404110605109E-02,0.085278768517854,4.11879629714334E-02,1.46479957768501E-02,0.271152905289611,0,0,0,0
1027,3.60988698667091E-02,8.14664972858055E-03,1.31109899698504E-02,1.50421513048426E-02,6.36923789646194E-02,8.59293404746099E-02,4.14021577268808E-02,1.47252860674341E-02,0.278147824103527,0,0,0,0
1028,4.33415401164425E-02,8.22847489339465E-03,1.28543772182386E-02,1.44624648433182E-02,6.41496565883829E-02,8.65844632221543E-02,0.041616884758956,1.48020546434197E-02,0.286039916284307,0,0,0,0
1029,5.13029111247478E-02,8.37532588023882E-03,0.012601348067635,1.39343254163913E-02,0.064578021120004,8.72421899986809E-02,4.18321979415221E-02,1.48783948157142E-02,0.294744714364934,0,0,0,0
1030,5.98855368691564E-02,8.59677649768954E-03,1.23545776055621E-02,1.34569195911779E-02,6.49774467569659E-02,8.79035236177737E-02,4.20481349735839E-02,1.49542380832522E-02,0.304177153995162,0,0,0,0
1031,6.89557094818467E-02,8.90423342231262E-03,1.21174004657253E-02,1.30273290377255E-02,6.53479019868869E-02,8.85686153692429E-02,4.22652312584563E-02,1.50297461594188E-02,0.314216167181615,0,0,0,0
1032,7.83472028365724E-02,9.31189590485723E-03,1.18933234511555E-02,1.26411428711488E-02,6.56557485585902E-02,8.92235694707043E-02,4.24832133887251E-02,1.51049301727492E-02,0.324661026654503,0,0,0,0
1033,8.78675278865544E-02,9.83803890472621E-03,1.16856362607756E-02,1.22930564454709E-02,6.59126822920058E-02,8.98697751479643E-02,4.27015805502625E-02,1.51800791226699E-02,0.33534837661043,0,0,0,0
1034,0.097306260208978,1.05065312451934E-02,1.14971364829585E-02,1.19774110184476E-02,6.61186480410794E-02,9.05071441053853E-02,4.29206208859865E-02,1.52552454535285E-02,0.346088997441557,0,0,0,0
1035,0.106444775276244,1.13484334925899E-02,1.13299743090663E-02,1.16886429213434E-02,6.62852505552369E-02,9.11224151761524E-02,4.31406636450411E-02,1.53306721706093E-02,0.356690827546283,0,0,0,0
1036,0.11506659606017,1.24034583506347E-02,1.11856111933922E-02,1.14216255978447E-02,0.06637876867325,9.17133917212004E-02,4.33613417939211E-02,1.54064100768241E-02,0.366937203467238,0,0,0,0
1037,0.122967543586613,0.013721029442837,1.10648763073959E-02,0.011171901333241,6.63991235552582E-02,0.092272940710183,0.043582537618055,1.54826166710423E-02,0.376662569224626,0,0,0,0
1038,0.129964983893299,1.53606525859955E-02,1.09680963716639E-02,1.09358103678198E-02,0.066346225180209,9.28004502391352E-02,4.38041771238784E-02,1.55592977489239E-02,0.385739693510925,0,0,0,0
1039,0.135905659891929,1.73913257830839E-02,1.08952693022622E-02,1.07105326395459E-02,6.62199723258136E-02,9.32960784748461E-02,4.40262676926939E-02,1.56364649856612E-02,0.394081571095836,0,0,0,0
1040,0.14067183908363,1.98897658682763E-02,1.08462507222534E-02,1.04940614658292E-02,0.066054455243835,9.37612047995939E-02,4.42486054798519E-02,1.57140207673706E-02,0.40168020343064,0,0,0,0
1041,0.144185742514961,2.29373221243058E-02,0.010820925003799,1.02851293787172E-02,6.58495556611009E-02,9.41948112922643E-02,4.44710439020652E-02,1.57919136728056E-02,0.408536443550019,0,0,0,0
1042,0.146412393709572,2.66155756735563E-02,1.08193389465117E-02,1.00831047505673E-02,6.56051494577461E-02,0.094596278107833,4.46931584705137E-02,1.58700754465117E-02,0.414695074562812,0,0,0,0
1043,0.147361101027572,3.10007772871728E-02,0.010841785873094,9.8878746527937E-03,6.53661616150136E-02,9.49794544894617E-02,4.49146145389698E-02,1.59484219890731E-02,0.42030019147315,0,0,0,0
1044,0.147085751118201,3.61574390135935E-02,1.08888398298587E-02,9.69972546575017E-03,6.51321471908081E-02,9.53429359032248E-02,4.51358844319198E-02,1.60268840009605E-02,0.425469606954317,0,0,0,0
1045,0.145683962881064,4.21315459716193E-02,1.09613523166875E-02,9.51922887572001E-03,6.49029736934363E-02,0.095688765422114,4.53569375084013E-02,0.016105354653656,0.430350121322698,0,0,0,0
1046,0.143294975495694,4.89439712150662E-02,1.10604357990102E-02,9.34713761961862E-03,6.46668389589387E-02,9.60181239755313E-02,4.55778096230574E-02,1.61838475695279E-02,0.435093140256444,0,0,0,0
1047,0.140095982232307,5.65847376079434E-02,0.011187467226066,9.18429298245433E-03,6.44572569224206E-02,9.63320610936722E-02,4.57990003483682E-02,1.62622898726559E-02,0.439903088285888,0,0,0,0
1048,0.136296537415967,6.50087601124045E-02,1.13441489606671E-02,9.03154468416225E-03,6.42740893525878E-02,9.66388951415061E-02,4.60208651583642E-02,1.63407390420689E-02,0.444955579867728,0,0,0,0
1049,0.132130706256455,7.41336123843612E-02,1.15326622988131E-02,8.8896832769358E-03,0.064117199322217,9.69250512932727E-02,4.62416839975651E-02,1.64191246518689E-02,0.450389723481489,0,0,0,0
1050,0.127846817497885,8.38396969672768E-02,1.17559391709507E-02,8.75938524437354E-03,6.39864511973621E-02,9.71728872465023E-02,4.64616812687883E-02,1.64974745968076E-02,0.456320333189946,0,0,0,0
1051,0.123695002585857,9.39729748478651E-02,1.20180607083391E-02,8.64117132617746E-03,6.38817106265662E-02,9.73827116393367E-02,4.66794253817325E-02,1.65757860425872E-02,0.462846843158461,0,0,0,0
1052,0.119913112587139,0.104350155022425,1.23247683759059E-02,8.53537887836408E-03,6.38028445300814E-02,0.097547292605194,4.68934096469491E-02,1.66541512425764E-02,0.470021112888635,0,0,0,0
1053,0.11671201887064,0.114765993015627,0.012684046817843,8.4421490812173E-03,6.37497210890972E-02,9.76687288752931E-02,4.71021805654842E-02,0.016732507517774,0.477857345832976,0,0,0,0
1054,0.114261637078946,0.125002136113035,1.31067110063062E-02,8.36142939331745E-03,6.37107557764161E-02,9.77327959563188E-02,4.73034341738051E-02,1.68108894299788E-02,0.486289788928123,0,0,0,0
1055,0.112679184006418,0.134836814930539,1.36069079631018E-02,8.29299080686771E-03,6.36743911070265E-02,9.77467460293531E-02,4.74968278373378E-02,1.68892715635683E-02,0.495223134244212,0,0,0,0
1056,0.112021125520054,0.144054637153499,1.42024295492529E-02,8.23645828792469E-03,6.36404992546338E-02,9.76957015702606E-02,4.76805133622192E-02,1.69677120029088E-02,0.504499076700753,0,0,0,0
1057,0.11227998007482,0.15245579493525,1.49147312850193E-02,8.19135147883524E-03,6.36089532684644E-02,9.75955541614444E-02,4.78539312158894E-02,1.70461611246427E-02,0.513946457544365,0,0,0,0
1058,0.113386630306711,0.159864139400931,1.57685652841428E-02,8.15713155360763E-03,6.35796270660836E-02,9.74409592305043E-02,4.80163669010553E-02,1.71246071986708E-02,0.523338026941706,0,0,0,0
1059,0.115218130612884,0.166133774293336,1.67911637397882E-02,8.13324932380107E-03,6.35523954272694E-02,9.72294680928562E-02,4.81676555620155E-02,1.72029876011203E-02,0.53242882465307,0,0,0,0
1060,0.117610279952631,0.171154035340622,1.80109514139247E-02,8.11918953848243E-03,6.35406158210735E-02,9.69770688149148E-02,4.83096490466289E-02,1.72812493647908E-02,0.541003039293068,0,0,0,0
1061,0.120373570827494,0.174852909072088,1.94558175083094E-02,8.1145069751687E-03,6.35576202620401E-02,9.67017344588371E-02,4.84420741785444E-02,1.73593953516104E-02,0.548857628634092,0,0,0,0
1062,0.123310638291692,0.177199068022735,2.11510335036159E-02,8.11885142487966E-03,6.36032895415462E-02,9.64030488202607E-02,4.85666795510755E-02,1.74373537412636E-02,0.555789962897069,0,0,0,0
1063,0.126233104119639,0.17820273728595,2.31169571307025E-02,8.13198092262196E-03,6.36775075998444E-02,9.60942410933739E-02,4.86834395576186E-02,1.75151265244132E-02,0.561655094234163,0,0,0,0
1064,0.128975788313904,0.17791555955751,2.53667062358752E-02,8.15376528566441E-03,0.063780161525634,9.57853255541976E-02,4.87941113203025E-02,1.75927084281696E-02,0.566364126221258,0,0,0,0
1065,0.131406640836193,0.176429512929866,2.79040131378343E-02,8.18418476597137E-03,6.39111415567984E-02,9.54940131337885E-02,4.89000898454161E-02,1.76701916443344E-02,0.569899787850203,0,0,0,0
1066,0.133431377842677,0.173874795683963,3.07214749658114E-02,8.22333087079012E-03,6.40703394970402E-02,0.095214065185777,4.89999002479465E-02,1.77474518833613E-02,0.572282736177367,0,0,0,0
1067,0.134992592718229,0.17041647181514,3.37993957563997E-02,8.2714176101914E-03,6.42576487177493E-02,9.49602606062649E-02,4.90923161177315E-02,1.78245885388898E-02,0.573614691880596,0,0,0,0
1068,0.136063929101719,0.166249614420894,3.71053722891203E-02,8.32881113170394E-03,6.44729641598959E-02,9.47300541539214E-02,0.049176673904466,1.79013799079375E-02,0.574028799069658,0,0,0,0
1069,0.136640620276946,0.161592722681191,4.05947117025811E-02,8.39608363109577E-03,6.47161823359535E-02,9.45292752369582E-02,4.92505723152756E-02,1.79777888669455E-02,0.573697957046946,0,0,0,0
1070,0.136728201739294,0.156679331922147,4.42116919618984E-02,8.47409359458073E-03,6.49872013318578E-02,9.43592717528728E-02,4.93132555623304E-02,1.80535007957303E-02,0.572806548660711,0,0,0,0
1071,0.136331412010283,0.151747970062362,4.78915957034998E-02,8.56408916684355E-03,6.52724389768779E-02,9.42180930897048E-02,4.93605363925522E-02,1.81282825140178E-02,0.571514417916142,0,0,0,0
1072,0.135445180942099,0.147030899280862,5.15633743763917E-02,8.66782540443032E-03,6.55583409854379E-02,9.41073450699696E-02,4.93935865856276E-02,1.82019305594955E-02,0.569968483204314,0,0,0,0
1073,0.134049189514762,0.142742364574517,5.51527428651166E-02,8.78768026676214E-03,0.065858151510325,9.40260325606749E-02,4.94083319948202E-02,1.82740917852499E-02,0.568298585072228,0,0,0,0
1074,0.132106845021684,0.139067291269681,5.85854725869622E-02,8.92674944352775E-03,6.61717703492969E-02,9.39683343524433E-02,4.94079125743085E-02,1.83445896960041E-02,0.566578965293908,0,0,0,0
1075,0.129568761251162,0.136151478830128,6.17906473649857E-02,9.08889750819925E-03,6.65123286567589E-02,9.39213972087863E-02,4.93886295159666E-02,1.84131584816541E-02,0.564835298817641,0,0,0,0
1076,0.126380091569802,0.134094294007366,6.47036705707648E-02,9.27874320739589E-03,6.68797282375845E-02,0.093880087398667,4.93523960885858E-02,1.84796875866008E-02,0.563048698666767,0,0,0,0
1077,0.122490454003802,0.132944664067259,6.72688588467957E-02,9.50156037138653E-03,6.72738724734693E-02,9.38471635079565E-02,4.92993301932518E-02,1.85442129196878E-02,0.561170116383608,0,0,0,0
1078,0.117864804619707,0.132700830865886,0.069441518098353,9.76308292517338E-03,0.067694666325,0.0938243325354,4.92330904358662E-02,1.86066070492937E-02,0.55912893285468,0,0,0,0
1079,0.112493509646272,0.133313895402406,0.071189460179886,1.00692122520168E-02,6.81420163337474E-02,9.38109122393276E-02,4.91546088010375E-02,1.86671089455387E-02,0.556840723800233,0,0,0,0
1080,0.106400039861623,0.134694725034133,7.24939726106481E-02,1.04256367039994E-02,6.86158306243889E-02,9.38091681417557E-02,4.90672569721919E-02,0.018725669241256,0.554232299189997,0,0,0,0
1081,0.099645118390185,0.136723383934753,7.33502898546505E-02,1.08373850007337E-02,6.91160189068664E-02,9.38286504837707E-02,4.89735575068499E-02,1.87826410298685E-02,0.551257045107677,0,0,0,0
1082,9.23267151181744E-02,0.139259948385502,7.37676284788488E-02,1.13083460518229E-02,6.96424924785852E-02,9.38687624315205E-02,4.88788293017812E-02,1.88381326820809E-02,0.547890854928316,0,0,0,0
1083,8.45758980670678E-02,0.142155431749142,7.37688403607029E-02,1.18407958443289E-02,7.01951642266589E-02,9.39332444410391E-02,4.87837994771304E-02,1.88922235880581E-02,0.544145397754129,0,0,0,0
1084,7.65491241871348E-02,0.145261593117636,7.33897136974028E-02,1.24349761547069E-02,7.07606038448155E-02,9.40221983975803E-02,0.048693528736261,0.018944943183675,0.540056681319212,0,0,0,0
1085,6.84179954818292E-02,0.148438631847693,7.26779204527173E-02,1.30887691158391E-02,7.13387262573859E-02,0.094136384248252,4.86083588174718E-02,1.89962566999759E-02,0.535703042921164,0,0,0,0
1086,6.03577664446943E-02,0.15156014107755,7.16915824404959E-02,1.37975058259046E-02,7.19162159118938E-02,9.42769801452811E-02,4.85322510374647E-02,1.90459851186943E-02,0.531178428001978,0,0,0,0
1087,5.25359458540596E-02,0.154515146712974,7.04974170478795E-02,1.45539366296381E-02,7.24929874894913E-02,9.44447771859185E-02,4.84645498384656E-02,1.90939590807972E-02,0.526598719839224,0,0,0,0
1088,4.51022047023696E-02,0.157207520472165,0.06916843486947,1.53483764957065E-02,7.30689549828631E-02,9.46370889722019E-02,4.84075496584834E-02,1.91395985284222E-02,0.522079728681682,0,0,0,0
1089,3.81805247123027E-02,0.15955345139459,0.067781197275349,1.61690226669959E-02,7.36440316984268E-02,9.48522516563873E-02,4.83614181525555E-02,1.91829388290853E-02,0.517724836385692,0,0,0,0
1090,3.18641577325224E-02,0.161477926345778,6.64126982123697E-02,1.70024254319839E-02,7.42181302584731E-02,9.50931406963409E-02,4.83262587013925E-02,0.019223216401715,0.513617953780576,0,0,0,0
1091,2.62135793615819E-02,0.162911265504938,6.51370019217607E-02,1.78340784917596E-02,7.47911626032497E-02,9.53595353340562E-02,4.83021395604131E-02,1.92606900518459E-02,0.509809452829605,0,0,0,0
1092,2.12572681364969E-02,0.163786671978743,6.40218336015419E-02,1.86490847923681E-02,7.53630399929962E-02,0.095644534721294,4.82871633780943E-02,1.92945478428204E-02,0.506304144444355,0,0,0,0
1093,1.69948675995654E-02,0.164039505042782,6.31253690792203E-02,1.94328481612087E-02,7.59336730099339E-02,9.59556821962545E-02,4.82803081108873E-02,1.93251787038074E-02,0.503087431903659,0,0,0,0
1094,1.34021164595853E-02,0.163608620944107,6.24934898353008E-02,2.01717412070967E-02,7.65029715602177E-02,9.62866885566416E-02,4.82800098730868E-02,0.019352102965676,0.500097741401712,0,0,0,0
1095,1.04368662448891E-02,0.162439709338753,6.21577532725403E-02,2.08537054590021E-02,7.70883028396903E-02,9.66459146415708E-02,0.048285194766005,1.93758858905421E-02,0.497283332452993,0,0,0,0
1096,8.04553396405918E-03,0.160490159812586,6.21342733580581E-02,2.14687495676104E-02,0.077689583606081,9.70395787738727E-02,4.82942573643255E-02,1.93964023249832E-02,0.494558538771576,0,0,0,0
1097,6.1694354029178E-03,0.157734688050647,6.24236190936509E-02,2.20093238871458E-02,7.83067381453696E-02,9.74673869929982E-02,4.83070148679952E-02,1.94142377210479E-02,0.491832444161773,0,0,0,0
1098,4.75058322606347E-03,0.154170784046797,6.30117294478437E-02,2.24705628677541E-02,7.89396982749556E-02,9.79292655766337E-02,4.83257817170781E-02,1.94296711620241E-02,0.489028076319149,0,0,0,0
1099,3.73668348824174E-03,0.149823038708057,6.38717295865907E-02,2.28503984234365E-02,7.95884033474755E-02,9.84252195602779E-02,0.048350520969104,1.94435469824745E-02,0.486089541065658,0,0,0,0
1100,3.08519948315261E-03,0.144745555127443,6.49664322711858E-02,2.31495561884773E-02,8.02528002552718E-02,9.89546716769462E-02,4.83827264737939E-02,1.94561668537375E-02,0.482993108330008,0,0,0,0
1101,2.76645542195768E-03,0.139021925179953,6.62512364250132E-02,2.33714514072321E-02,8.09328434355202E-02,9.95140071559504E-02,4.84227192682324E-02,1.94684607779777E-02,0.479749099071836,0,0,0,0
1102,2.76581514471727E-03,0.132762600115719,0.067677103908298,2.35220020251789E-02,8.16284948760191E-02,0.100102610019873,4.84719594262222E-02,1.94807147148645E-02,0.476411300230891,0,0,0,0
1103,3.08499213257417E-03,0.126099845462064,6.91933106332607E-02,2.36093740954545E-02,8.23397241216454E-02,0.100717827228739,4.85309361329214E-02,1.94938281529531E-02,0.473069837959612,0,0,0,0
1104,3.74253276192006E-03,0.1191807877511,7.07497267820855E-02,2.36436702610175E-02,8.30665082814829E-02,0.101352239295079,4.86001993828124E-02,1.95078790900936E-02,0.469843543605591,0,0,0,0
1105,4.77347648968988E-03,0.112159287280652,7.22984732081942E-02,2.36365675234781E-02,8.38088320366265E-02,0.102008571839311,0.04867967427229,0.01952358519014,0.466888467840382,0,0,0,0
1106,6.22814908900909E-03,0.105187480192054,7.37949115807037E-02,2.36009074155042E-02,8.45492296848311E-02,0.102679230733405,4.87696840173535E-02,1.95409533803017E-02,0.464350546093163,0,0,0,0
1107,8.17000384295663E-03,9.84078193981331E-02,0.075198035945526,2.35502412763071E-02,8.52876928793725E-02,0.103357061745685,4.88705124116896E-02,1.95602943713291E-02,0.462401661870999,0,0,0,0
1108,1.06724055256383E-02,0.091946322614824,7.64704248267789E-02,2.34983361009669E-02,0.086024212674412,0.10404399418756,0.04898274196363,1.95816443165803E-02,0.46122008221039,0,0,0,0
1109,1.38142650953362E-02,0.08590753773986,0.077577970912986,2.34586520670395E-02,8.67758808812763E-02,0.104741013435482,4.91048443383281E-02,1.96049011725459E-02,0.460985065642854,0,0,0,0
1110,1.76744869380469E-02,8.03715000994299E-02,7.84896209211314E-02,2.34438102214896E-02,8.75426954937814E-02,0.105447688735263,0.049238238081272,1.96300945484618E-02,0.461838135038876,0,0,0,0
1111,2.23252870574401E-02,0.075392721976742,7.91773300935908E-02,2.34650762597789E-02,8.83246620457939E-02,0.106163142425973,4.93814605772285E-02,1.96568417116104E-02,0.463886522148158,0,0,0,0
1112,2.78245747977934E-02,7.10010550567815E-02,7.96163703119823E-02,2.35318919566754E-02,8.91385941246507E-02,0.106894629004098,4.95369837660668E-02,1.96850972414944E-02,0.467229196259543,0,0,0,0
1113,3.42077502688165E-02,6.72041223372857E-02,7.97860407794991E-02,2.36514879178773E-02,8.99610353767379E-02,0.107639735444329,4.97046275080344E-02,1.97144000058359E-02,0.471869199638415,0,0,0,0
1114,4.14794356323915E-02,6.39909357875844E-02,7.96707324163593E-02,0.023828608785998,9.07920260716035E-02,0.108398708167031,0.049886024624247,1.97447074730187E-02,0.477791178958234,0,0,0,0
1115,4.96058066505345E-02,0.061336295349602,7.92612092386663E-02,2.40653745682433E-02,9.16082848464382E-02,0.109178481571428,5.00813452346604E-02,1.97760171557728E-02,0.484912814615346,0,0,0,0
1116,0.058508294741719,5.92055902775123E-02,7.85559074770796E-02,2.43612900205481E-02,9.24266981062737E-02,0.109977733354739,5.02917684926472E-02,1.98083058994824E-02,0.493135588370001,0,0,0,0
1117,6.80594638044335E-02,5.75596769114269E-02,7.75620264886543E-02,2.47133995599427E-02,9.32473413032575E-02,0.110799382647318,5.05177841144386E-02,1.98418357532905E-02,0.502300910582762,0,0,0,0
1118,0.078081810235405,5.63595690337005E-02,7.62961983978223E-02,2.51165701383463E-02,9.40703056974979E-02,0.111645488268038,5.07590214755343E-02,1.98767402175064E-02,0.512205703463851,0,0,0,0
1119,8.83500785048381E-02,5.55707326898064E-02,7.47845725650936E-02,2.55638712896797E-02,9.48956983791132E-02,0.112512981232184,0.051014942489919,0.019913497945047,0.522606375095682,0,0,0,0
1120,9.85974309229394E-02,5.51668174197645E-02,7.30622269593549E-02,2.60470123509413E-02,9.57065409451273E-02,0.113402721246505,5.12848651086304E-02,1.99523467735735E-02,0.533219961726836,0,0,0,0
1121,0.108525476114386,5.51326776665377E-02,7.11719076930695E-02,2.65567932369738E-02,9.65141715664744E-02,0.114315135152506,5.15671629595933E-02,1.99935520067043E-02,0.543776876396245,0,0,0,0
1122,0.11781777772855,5.54665452715497E-02,6.91621852913303E-02,2.70835277773227E-02,9.73300141149054E-02,0.115251498452982,5.18619045650199E-02,2.00373496348992E-02,0.554010802836559,0,0,0,0
1123,0.126156075893772,5.61812144144743E-02,6.70851879414238E-02,2.76174070956298E-02,9.81145094983359E-02,0.116205105798889,0.052167035592292,2.00839685953052E-02,0.563610504830122,0,0,0,0
1124,0.133238107827432,5.73041042004971E-02,6.49941179086393E-02,2.81487834050896E-02,0.098868432482016,0.117177797471161,5.24811458515438E-02,2.01336160076374E-02,0.572346105154015,0,0,0,0
1125,0.138795659059021,5.88760812083453E-02,6.29407725613139E-02,2.86683697065321E-02,9.96029540189778E-02,0.118168307453585,5.28034429821526E-02,2.01865054795198E-02,0.580042092469447,0,0,0,0
1126,0.142611352952534,6.09489623332855E-02,6.09732766425796E-02,2.91673656129759E-02,0.100352709410441,0.119177499077306,5.31337911653079E-02,2.02425463027306E-02,0.586607503497161,0,0,0,0
1127,0.144532718721882,6.35816812333309E-02,5.91341930738666E-02,2.96375313572373E-02,0.101101020497659,0.120204250407456,0.053471488231269,2.03020996805282E-02,0.591964983203229,0,0,0,0
1128,0.144482272225488,6.68351893408737E-02,5.74591245688925E-02,3.00712389597125E-02,0.101848031919103,0.121244634681903,5.38158723058927E-02,2.03649223030044E-02,0.59612128630487,0,0,0,0
1129,0.142462683095599,7.07662700587202E-02,5.59758579506123E-02,3.04615304171509E-02,0.102593884398388,0.122303268586711,5.41683867652927E-02,2.04315377583697E-02,0.599163419030843,0,0,0,0
1130,0.138556549568394,7.54205637546102E-02,0.05470404691961,0.030802207580348,0.103338714772528,0.123385335291331,0.054528332368806,2.05016733746052E-02,0.601237423630232,0,0,0,0
1131,0.132920806656477,8.08252196494731E-02,0.053655384426031,0.031087968167186,0.104082656019837,0.124488805592237,5.48965877844443E-02,2.05758340898678E-02,0.602533262385554,0,0,0,0
