Created at 1/26/2008 3:55:54 PM from C:\Documents and Settings\Brandon\My Documents\aClimax\liBH4\orthorhombic\CPMD.ACLIMAX
Created using a-CLIMAX v.5.5.0 LE (Workshop Edition)
CM-1,0-1,0-2,0-3,0-4,W1,W2,W3,W4,Total,Experimental,IR,Raman,Raman Depolarised
1035,4.63369619481956E-13,3.01167360402459E-92,4.3295065294745E-80,3.2680204653775E-04,2.15293475617748E-07,1.50531303892894E-05,2.80897721918865E-04,4.69185909878647E-04,1.09215410266354E-03,0,0,0,0
1036,1.13309209405636E-12,3.08977857326041E-91,3.11749224093315E-81,3.48074995066504E-04,2.11102924686838E-07,1.47927634493171E-05,2.77185715542614E-04,4.71623715085263E-04,1.11188829320148E-03,0,0,0,0
1037,2.72889634710106E-12,3.12836983496176E-90,2.20063855817413E-82,3.65745320539455E-04,2.06993168892158E-07,1.45367965567847E-05,2.73523332852646E-04,4.74145108437899E-04,1.12815755428457E-03,0,0,0,0
1038,6.4728377503986E-12,3.12593612832024E-89,1.52288956051847E-83,3.7898177249002E-04,2.02962658310586E-07,1.4285155064077E-05,2.69909787067894E-04,4.76750531900947E-04,1.14013021565409E-03,0,0,0,0
1039,1.51213329228496E-11,3.08257422102526E-88,1.03315255872918E-84,3.87131548119272E-04,1.99009872376179E-07,1.40377656737032E-05,2.66344154404052E-04,4.79443068200344E-04,1.14715556139108E-03,0,0,0,0
1040,3.4791655028129E-11,2.99997834504242E-87,6.87126750297607E-86,3.89770617768831E-04,1.95133319341957E-07,1.3794556419001E-05,2.62825373321976E-04,4.82224042054051E-04,1.14880975767486E-03,0,0,0,0
1041,7.88409636717526E-11,2.88133646995905E-86,4.48007837279619E-87,3.86737141250813E-04,1.91331535751262E-07,1.35554566443006E-05,2.59352243739527E-04,4.85095171922824E-04,1.14493142393418E-03,0,0,0,0
1042,1.75963640382529E-10,2.73112206857778E-85,2.8635892357858E-88,3.78144180006992E-04,1.87603085918485E-07,1.33203969846076E-05,2.55923567489283E-04,4.88052644716167E-04,1.13562856824661E-03,0,0,0,0
1043,3.86803769197987E-10,2.55481540219841E-84,1.79437076820091E-89,3.64370233284074E-04,1.83946561419009E-07,1.30893093448625E-05,2.52538147494556E-04,4.91085962585344E-04,1.12126798607403E-03,0,0,0,0
1044,8.37448282600337E-10,2.35857243682608E-83,1.10227511929531E-90,3.46028665827913E-04,1.80360580588154E-07,1.28621268788352E-05,2.49194786946079E-04,4.94194924572152E-04,1.10246170225385E-03,0,0,0,0
1045,1.7857796825973E-09,2.14887023927102E-82,6.63810592342361E-92,3.23919474220062E-04,1.76843788028982E-07,1.26387839677151E-05,2.45892288479226E-04,4.97380965593029E-04,1.08001014182774E-03,0,0,0,0
1046,3.75062507994916E-09,1.93215713311377E-81,3.91899497153012E-93,2.98968713287573E-04,1.73394854128774E-07,1.24192161984546E-05,2.42629453346618E-04,5.00648104870543E-04,1.0548426331824E-03,0,0,0,0
1047,7.7586994412861E-09,1.7145334928642E-80,2.26820126826525E-94,2.72162018136404E-04,1.70012474584034E-07,1.2203360341926E-05,2.3940508058031E-04,5.03905201739779E-04,1.02785343197244E-03,0,0,0,0
1048,1.58083893754487E-08,1.50148425858087E-79,1.28695934043177E-95,2.44478888721408E-04,1.66695369933852E-07,1.19911543309535E-05,2.36217965366359E-04,5.07152825427874E-04,1.0000233376059E-03,0,0,0,0
1049,3.17251736172325E-08,1.29767779425053E-78,7.15853937501007E-97,2.16833776958868E-04,1.63442285101481E-07,1.17825372382782E-05,2.33066897150351E-04,5.10391429254358E-04,9.72269808060575E-04,0,0,0,0
1050,6.27108541073511E-08,1.10683846238032E-77,3.90355555486007E-98,1.90028689032054E-04,1.60251988943968E-07,1.15774492545194E-05,2.29950659645957E-04,5.13654135126687E-04,9.45433895902269E-04,0,0,0,0
1051,1.22098067741285E-07,9.31693126282901E-77,2.08676077953151E-99,1.64720241275152E-04,1.57123273809715E-07,1.13758316661925E-05,2.26868031500264E-04,5.16993127374891E-04,9.2023645315805E-04,0,0,0,0
1052,2.34157304935314E-07,7.73985492547591E-76,1.09360710024914E-100,1.41402183968941E-04,1.54054955103795E-07,1.11776268338374E-05,2.23817785399472E-04,5.20407999162797E-04,8.97193807625086E-04,0,0,0,0
1053,4.42329010290512E-07,6.34547342350917E-75,5.61857692741258E-102,1.20402619271679E-04,1.51045870860918E-07,1.09827781703037E-05,2.20798687163719E-04,5.23902931169484E-04,8.76680390656337E-04,0,0,0,0
1054,8.2305410593808E-07,5.13412595397899E-74,0,1.01893714985441E-04,1.48094881325883E-07,1.07912301192314E-05,2.17809494830925E-04,5.27489303026784E-04,8.58954891949646E-04,0,0,0,0
1055,1.50856351882389E-06,4.09958871265537E-73,0,8.59107942270049E-05,1.45200868541398E-07,1.06029281337573E-05,2.14848957729488E-04,5.31166007723004E-04,8.44182452200619E-04,0,0,0,0
1056,2.72369618177474E-06,3.23061599706573E-72,0,7.23773031946032E-05,1.42362735943127E-07,1.04178186554712E-05,2.11915963996037E-04,5.34923563460025E-04,8.32500708223854E-04,0,0,0,0
1057,4.84419696795937E-06,2.51247454639199E-71,0,6.11322765994899E-05,1.39579407961844E-07,1.02358490936366E-05,2.09009539744193E-04,5.38759080481347E-04,8.24120522294588E-04,0,0,0,0
1058,8.48715040551976E-06,1.92836519015625E-70,0,5.19574186364049E-05,1.36849829632556E-07,1.00569678046857E-05,2.06128848345923E-04,5.42671522770976E-04,8.19438757793142E-04,0,0,0,0
1059,1.46483465507763E-05,1.46065677416488E-69,0,4.46016475063948E-05,1.34172966210488E-07,9.88112407198686E-06,2.03285572249349E-04,5.46661565519659E-04,8.19212428864376E-04,0,0,0,0
1060,2.49064780077938E-05,1.09188865317361E-68,0,3.88017609966864E-05,1.31547802793786E-07,9.70826808588029E-06,2.00479153295255E-04,5.50729968097005E-04,8.24757176285414E-04,0,0,0,0
1061,4.17199967443052E-05,8.05526459609864E-68,0,3.42986393354532E-05,1.28973343952845E-07,9.53835092396508E-06,1.97709173879874E-04,5.54194606336773E-04,8.37589740564324E-04,0,0,0,0
1062,6.88488280389263E-05,5.86479114148925E-67,0,3.0849018135712E-05,1.26448613366126E-07,9.37132453161731E-06,1.94975355137565E-04,5.57003677535184E-04,8.61174651992371E-04,0,0,0,0
1063,1.11939203034669E-04,4.2140198131065E-66,0,2.82332922200257E-05,1.23972653462354E-07,9.20714170271695E-06,1.92277556783555E-04,5.59158077017724E-04,9.00939243412153E-04,0,0,0,0
1064,1.79314436039188E-04,2.98821525817411E-65,0,2.6260045618162E-05,1.21544525068996E-07,9.04575606056272E-06,1.89615777064337E-04,5.60645378989742E-04,9.6500293829706E-04,0,0,0,0
1065,2.83015829848099E-04,2.09121395448779E-64,0,2.47680710802445E-05,1.1916330706689E-07,8.88712203895446E-06,1.86990152815646E-04,5.61465188552546E-04,1.06524552764256E-03,0,0,0,0
1066,4.40133829946689E-04,1.44429644241766E-63,0,2.3626589936319E-05,1.16828096050939E-07,8.73119486342295E-06,1.84400959628097E-04,5.61619336243982E-04,1.21862873871456E-03,0,0,0,0
1067,6.7445747301455E-04,9.84431493924812E-63,0,2.27342616631658E-05,1.1453800599675E-07,8.57793053258768E-06,1.81848463664204E-04,5.61117315688003E-04,1.44884998256851E-03,0,0,0,0
1068,1.01844738794135E-03,6.62195068112592E-62,0,2.20174285618467E-05,1.12292167933132E-07,8.42728579962343E-06,1.79332921925774E-04,5.60008692024249E-04,1.78834600842078E-03,0,0,0,0
1069,1.51550175987227E-03,4.39599986251515E-61,0,2.14279087195595E-05,1.1008972962033E-07,8.279218153817E-06,1.76854582515347E-04,5.58293226280868E-04,2.28046678527148E-03,0,0,0,0
1070,2.2224343921089E-03,2.88005435773095E-60,0,2.09405489000551E-05,1.07929855233928E-07,8.13368580219586E-06,1.74401302467766E-04,5.55972418722828E-04,2.98199027785698E-03,0,0,0,0
1071,3.21201966926417E-03,1.86215139201942E-59,0,2.05506826424164E-05,1.05811725054297E-07,7.99064765121077E-06,1.71973307189604E-04,5.53046438608463E-04,3.96568655708092E-03,0,0,0,0
1072,4.57538373303494E-03,1.1882301694103E-58,0,2.02716010652764E-05,1.03734535161519E-07,7.85006328845496E-06,1.69570808278347E-04,5.50162936134817E-04,5.32334287633699E-03,0,0,0,0
1073,6.42394059578115E-03,7.48268481728942E-58,0,2.01321219709189E-05,1.01697497135675E-07,7.71189296440277E-06,1.67194003759073E-04,5.47321722071624E-04,7.16640203404431E-03,0,0,0,0
1074,8.89049578762714E-03,4.65034977136199E-57,0,2.01743231286237E-05,9.96998377624244E-08,7.57609757415105E-06,1.64843078314681E-04,5.44521598207058E-04,9.62771058468942E-03,0,0,0,0
1075,1.21290812617657E-02,2.8522334976501E-56,0,2.04514776659097E-05,9.77407987437858E-08,7.44263863914724E-06,1.6251820563248E-04,5.41775534371273E-04,1.28613668588732E-02,0,0,0,0
1076,1.63130587692058E-02,1.72645723143388E-55,0,2.10261888249492E-05,9.5819636414026E-08,7.31147828888805E-06,1.60219548630227E-04,5.39083974772882E-04,1.70407957793591E-02,0,0,0,0
1077,2.16310504028855E-02,1.03133050786208E-54,0,2.19686701689662E-05,9.39356214605857E-08,7.18257924257344E-06,1.57947259678307E-04,5.36444742717605E-04,2.23546875903145E-02,0,0,0,0
1078,2.82803382115689E-02,6.08010667415222E-54,0,2.33550635399197E-05,9.20880386499556E-08,7.05590479070061E-06,1.55701480818022E-04,5.33859011112415E-04,2.90004017598686E-02,0,0,0,0
1079,3.64575285173855E-02,3.53749494469345E-53,0,2.52656418525904E-05,9.02761865584244E-08,6.93141877658344E-06,1.53482343976053E-04,5.3127797645116E-04,3.71745761746284E-02,0,0,0,0
1080,4.63465017810558E-02,2.03119562814971E-52,0,2.77827185840897E-05,8.84993773076245E-08,6.80908557929648E-06,1.51289971175151E-04,5.2869419492857E-04,4.70611662507002E-02,0,0,0,0
1081,5.81039561646899E-02,1.15100968011379E-51,0,3.09880893100735E-05,8.67569363047973E-08,6.68887009803132E-06,1.49124474741102E-04,5.26126733255381E-04,5.88169710890308E-02,0,0,0,0
1082,7.18431813516223E-02,6.43691091325682E-51,0,3.49598667324949E-05,8.50482019877072E-08,6.57073773785476E-06,1.46985957506032E-04,5.23575293006189E-04,7.25553582548068E-02,0,0,0,0
1083,8.76170365050163E-02,3.55260826805101E-50,0,3.97686374664946E-05,8.33725255741316E-08,6.45465439686056E-06,1.4487451300809E-04,5.21039853335818E-04,8.83292575357491E-02,0,0,0,0
1084,0.105401411515122,1.93503332610327E-49,0,4.54729592386208E-05,8.17292708158581E-08,6.3405864547081E-06,1.42790225687569E-04,5.18520560873206E-04,0.106114617576647,0,0,0,0
1085,0.125080678568405,1.04016175437128E-48,0,5.21143202422536E-05,8.01178137571189E-08,6.22850076254336E-06,1.4073315910587E-04,5.16017350971269E-04,0.125795852017301,0,0,0,0
1086,0.146436747858834,5.51803716125465E-48,0,5.97117859174424E-05,7.85375424973977E-08,6.1183646342998E-06,1.38703340212721E-04,5.13530229346794E-04,0.147154890116488,0,0,0,0
1087,0.169143291626971,2.88894764031088E-47,0,6.82566509123636E-05,7.69878569585429E-08,6.01014583937809E-06,1.36700759519819E-04,5.11058727170182E-04,0.16986539489827,0,0,0,0
1088,0.192766474217686,1.49267766074014E-46,0,7.77074864330423E-05,7.54681686561227E-08,5.90381259670605E-06,1.34725371264982E-04,5.08598205343401E-04,0.193493484561492,0,0,0,0
1089,0.216773122046341,7.61138537649646E-46,0,8.7986019636866E-05,7.39779004749613E-08,5.79933357018187E-06,1.32777093569468E-04,5.06128108321501E-04,0.21750588657934,0,0,0,0
1090,0.240546708511638,3.83029927825778E-45,0,9.89742987760092E-05,4.64446052910005E-05,5.69667786550542E-06,1.30855808588507E-04,5.0365197525264E-04,0.241332331877412,0,0,0,0
1091,0.263410859589691,1.90227380740991E-44,0,1.10513583361703E-04,1.39191386444812E-04,5.59581502689103E-06,1.28961362655229E-04,5.01189884200379E-04,0.26429631162138,0,0,0,0
1092,0.284659369401549,9.32362233661041E-44,0,1.22405350526215E-04,2.78322394396937E-04,5.49671503366858E-06,1.2709356641802E-04,4.98721555586955E-04,0.285691408983511,0,0,0,0
1093,0.303591026907598,4.50990765468546E-43,0,1.34414723941652E-04,4.63849739632889E-04,5.39934829678032E-06,1.25252194971383E-04,4.96247160584009E-04,0.304816190075024,0,0,0,0
1094,0.319546973864797,2.15289059013786E-42,0,1.46276506538864E-04,6.95789570868867E-04,5.30368565518094E-06,1.23436987980324E-04,4.93767182053865E-04,0.321011547797895,0,0,0,0
1095,0.331947912687897,1.01425605514469E-41,0,1.57703830567501E-04,9.74162076092152E-04,5.20969837214838E-06,1.21647649798346E-04,4.91281649619303E-04,0.333697917592347,0,0,0,0
1096,0.340328317343404,4.71568300275303E-41,0,1.68399230158853E-04,1.35838443343081E-03,5.11735813151364E-06,1.19883861552728E-04,4.88790856114585E-04,0.342468893082792,0,0,0,0
1097,0.344364903419918,2.16377922988478E-40,0,1.78067701814669E-04,1.84849010636807E-03,5.02663703381745E-06,1.18145295052485E-04,4.86293931142943E-04,0.34700092709133,0,0,0,0
1098,0.3438969883751,9.7983432298345E-40,0,1.86431066226311E-04,2.44452179546869E-03,4.93750759240245E-06,1.16431612897911E-04,4.83790159613152E-04,0.347133100516898,0,0,0,0
1099,0.33893699187685,4.37888673974028E-39,0,1.93242709682589E-04,3.14653144113271E-03,4.84994272944941E-06,1.14742468591063E-04,4.81327667677016E-04,0.342877686106663,0,0,0,0
1100,0.329670132230452,1.9312840172785E-38,0,1.98301601744021E-04,3.95458022694581E-03,4.76391577196641E-06,1.13077506644638E-04,4.78925427170925E-04,0.33441978090873,0,0,0,0
1101,0.316443287830569,8.40620465045609E-38,0,2.01464396580514E-04,4.82236649482186E-03,4.67940044774018E-06,1.11436362687718E-04,4.76577094914092E-04,0.322059811580021,0,0,0,0
1102,0.299743917699314,3.61098062259791E-37,0,2.02654461464577E-04,5.74996589049659E-03,4.59637088125882E-06,1.09818663568314E-04,4.74263773836744E-04,0.306285216859562,0,0,0,0
1103,0.280170774545993,1.53081163041543E-36,0,2.01866856450882E-04,6.73745927960414E-03,4.51480158961554E-06,1.0822402745278E-04,4.71984877182873E-04,0.287694824388274,0,0,0,0
1104,0.258398808294851,6.40456672448861E-36,0,1.99168612346298E-04,7.78493275289575E-03,4.43466747840327E-06,1.0665206392215E-04,4.69739811350744E-04,0.266963736202845,0,0,0,0
1105,0.235141078631014,2.64441232916072E-35,0,1.9469409320769E-04,8.8924776317959E-03,4.35594383761004E-06,1.05102374065478E-04,4.67540186848505E-04,0.244805248860769,0,0,0,0
1106,0.211110631708083,1.07755642625921E-34,0,1.88635734957708E-04,1.00601904742965E-02,4.27860633752544E-06,1.03574550570228E-04,4.65398611317871E-04,0.221932709685563,0,0,0,0
1107,0.186985142660498,4.33333546728099E-34,0,1.81230956438013E-04,1.12287801316204E-02,4.20263102466708E-06,1.0206817780979E-04,4.63314481155725E-04,0.198964739038546,0,0,0,0
1108,0.16337671032199,1.71979252927892E-33,0,1.72746470131454E-04,1.23983484611388E-02,4.12799431773448E-06,1.00582831928184E-04,4.61288095974003E-04,0.17651380417548,0,0,0,0
1109,0.140808571935868,6.73598756055183E-33,0,1.6346151028871E-04,1.35689973833762E-02,4.05467300359672E-06,9.91180809220127E-05,4.59319805145206E-04,0.155103523388604,0,0,0,0
1110,0.119699763414766,2.60374220910935E-32,0,1.53651598869491E-04,1.47408288885881E-02,3.98264423331863E-06,9.76734847197265E-05,4.57366783047999E-04,0.135153266814224,0,0,0,0
1111,0.100357974558979,9.93267435503414E-32,0,1.43574365734839E-04,0.015913945043342,3.91188551822896E-06,9.62486305789014E-05,4.55427666105856E-04,0.116971082150259,0,0,0,0
1112,8.29801257527564E-02,3.73943456184197E-31,0,1.33458642854369E-04,1.70884479971022E-02,3.84237472603274E-06,9.48431331901013E-05,4.53517247816308E-04,0.100754235148445,0,0,0,0
1113,6.76595962809487E-02,1.38936779012996E-30,0,1.23497607540383E-04,1.82644399888201E-02,3.77409007696858E-06,9.34566348080299E-05,4.51640955395612E-04,8.65964055575899E-02,0,0,0,0
1114,5.43986152688873E-02,5.09448264061611E-30,0,1.13846224221356E-04,0.019442023353528,3.70701014001012E-06,9.20888054100445E-05,4.49798267977847E-04,7.45000789301645E-02,0,0,0,0
1115,4.31241079494639E-02,1.84354840184032E-29,0,1.0462270593402E-04,2.06213005289387E-02,3.64111382910983E-06,9.0739342882117E-05,4.47988920497414E-04,6.43924005615452E-02,0,0,0,0
1116,3.37052688263042E-02,6.58386060190022E-29,0,9.59132603111744E-05,2.18023740620507E-02,3.57638039948158E-06,8.94079732323285E-05,4.46010545386974E-04,5.61425510476849E-02,0,0,0,0
1117,2.59712822549413E-02,2.32048286190523E-28,0,8.77790594867494E-05,2.29853466157588E-02,3.51278944391715E-06,8.8094450831993E-05,4.43849256540093E-04,4.95798644270029E-02,0,0,0,0
1118,1.97278863802284E-02,8.07137995208689E-28,0,8.02642136558372E-05,2.41703209754712E-02,3.45032088913208E-06,8.67985586842756E-05,4.41504419268106E-04,0.044510224868197,0,0,0,0
1119,1.47718264170484E-02,2.77069641365124E-27,0,7.34035404780812E-05,2.53574000557328E-02,3.38895499213603E-06,8.55201087200965E-05,4.3897092774857E-04,4.07305100047202E-02,0,0,0,0
1120,0.010902616189158,9.38646049689003E-27,0,6.72290871912374E-05,2.65466869068558E-02,3.3286723366231E-06,8.4258942121434E-05,4.36247772429447E-04,3.80403675700926E-02,0,0,0,0
1121,7.93137787253433E-03,3.13824305886184E-26,0,6.17746393082452E-05,2.77382847215572E-02,3.26945382937764E-06,8.30149296721416E-05,4.33335239804198E-04,3.62510568567055E-02,0,0,0,0
1122,5.68682587191149E-03,1.03548342012613E-25,0,5.70777884071871E-05,0.028932296841604,3.21128069669095E-06,8.17879368157774E-05,4.30235405537705E-04,3.51914351249729E-02,0,0,0,0
1123,4.01868221630091E-03,3.371876231284E-25,0,5.31794801307338E-05,3.01288267644665E-02,3.15413448078442E-06,8.05778240336439E-05,4.26939117468244E-04,3.47113595368808E-02,0,0,0,0
1124,2.79895163520599E-03,1.0836076400569E-24,0,5.01212779071162E-05,3.13279781499795E-02,3.09799703623471E-06,7.938444722254E-05,4.23445578701219E-04,3.46829790860526E-02,0,0,0,0
1125,1.92154952596219E-03,3.43672284505816E-24,0,4.79408269294017E-05,3.25298548270127E-02,3.04285052639653E-06,7.82076580723528E-05,4.19754002437021E-04,0.03500034969094,0,0,0,0
1126,1.30077810238477E-03,1.07569473900418E-23,0,4.66661704628721E-05,3.37345608001495E-02,2.98867741981845E-06,7.70473044444546E-05,4.15858296247299E-04,3.55778993511088E-02,0,0,0,0
1127,8.6910206007633E-04,3.32281172271374E-23,0,4.63096542168795E-05,3.49422002563758E-02,2.9354604866475E-06,7.59032307519266E-05,4.11943631400169E-04,3.63483942933078E-02,0,0,0,0
1128,5.74602907264977E-04,1.01296550323296E-22,0,4.6862162032447E-05,3.61528775717779E-02,2.88318279501795E-06,7.4775278341743E-05,4.08009236802109E-04,3.72600103390142E-02,0,0,0,0
1129,3.78406802568903E-04,3.04758546924165E-22,0,4.82883706202214E-05,3.73666973182508E-02,2.83182770741973E-06,7.36632858792816E-05,4.04053937358586E-04,3.82739415423852E-02,0,0,0,0
1130,2.52297104536619E-04,9.04876984404266E-22,0,5.05236067138211E-05,3.85837642702171E-02,2.78137887704204E-06,7.25670897356083E-05,4.00081214993389E-04,3.93620146650736E-02,0,0,0,0
1131,1.76648632588242E-04,2.65152483856013E-21,0,5.34727490638116E-05,3.98041834113561E-02,2.73182024408747E-06,7.14865243774056E-05,3.96101831026615E-04,4.05046249686563E-02,0,0,0,0
1132,1.38760628863998E-04,7.66786533708759E-21,0,5.70114495343092E-05,0.041028059941345,2.68313603205298E-06,7.04214227592081E-05,3.92113333806465E-04,0.041689049912341,0,0,0,0
1133,1.31620907938886E-04,2.18839641166005E-20,0,6.09897593806986E-05,4.22554992826103E-02,2.63531074397485E-06,6.93716167180883E-05,3.88113258180595E-04,4.29082301355726E-02,0,0,0,0
1134,1.53103360987053E-04,6.16382614634359E-20,0,6.52380456637593E-05,4.34866070870925E-02,2.58832915863608E-06,6.83369373709338E-05,3.84095888899545E-04,4.41599696491724E-02,0,0,0,0
1135,2.05581761654576E-04,1.71335667119975E-19,0,6.9574877982882E-05,4.47214892430216E-02,2.5421763267349E-06,6.73172155144625E-05,3.80059870668292E-04,4.54465651451686E-02,0,0,0,0
1136,2.95930684530102E-04,4.70022173997787E-19,0,7.38163704687185E-05,4.59602518817066E-02,2.49683756701472E-06,6.63122820281211E-05,3.76013927091211E-04,4.67748219833918E-02,0,0,0,0
1137,4.35875032281509E-04,1.27251306909033E-18,0,7.77862956144819E-05,4.72030013843367E-02,2.45229846235618E-06,6.53219682336382E-05,3.7197872521317E-04,4.81564157041419E-02,0,0,0,0
1138,6.42639233590689E-04,3.40000596024326E-18,0,8.13261651186923E-05,4.84498443887964E-02,2.40854485583319E-06,6.43461062104653E-05,3.67956586019744E-04,4.96085210245919E-02,0,0,0,0
1139,9.39832465290392E-04,8.96542392878268E-18,0,8.43044182420783E-05,4.97008877964946E-02,2.36556284673554E-06,6.33845290672213E-05,3.63946613447639E-04,5.11547213853887E-02,0,0,0,0
1140,1.35848530035414E-03,2.33311382230789E-17,4.95987057584059E-94,8.66238857755406E-05,5.09562387792067E-02,2.32333878656176E-06,6.24370673970371E-05,3.59948345796567E-04,5.28260567173165E-02,0,0,0,0
1141,1.93812557101814E-03,5.99204697239418E-17,4.38059211783074E-93,8.82268148583827E-05,5.22160047859321E-02,2.28185927498652E-06,6.15035494601913E-05,3.56284711985411E-04,5.46624272925293E-02,0,0,0,0
1142,2.72774840997861E-03,1.51875926592307E-16,3.82474844393446E-92,8.90969425897647E-05,5.34802935497662E-02,2.2411111558081E-06,6.05838013221675E-05,3.52943078115342E-04,0.056712906892928,0,0,0,0
1143,3.78650091638095E-03,3.7990709809052E-16,3.30126602016902E-91,8.92583781497329E-05,5.47492130947869E-02,2.20108151288108E-06,5.96776469476458E-05,3.49921929422231E-04,5.90367730472007E-02,0,0,0,0
1144,5.18387131389515E-03,9.37866286871355E-16,2.8168631780606E-90,8.87713660118122E-05,5.60228717429574E-02,2.16175766603945E-06,5.87849082510244E-05,3.47222839064868E-04,6.17036839278472E-02,0,0,0,0
1145,6.99915328433578E-03,2.28496648114592E-15,2.37606638179197E-89,8.77253205848443E-05,5.73013781210444E-02,2.12312716701511E-06,5.79054051034743E-05,3.44846501168298E-04,6.47931317594061E-02,0,0,0,0
1146,9.31995699632023E-03,5.49407405451931E-15,1.98133984098275E-88,8.62298058517879E-05,5.85848411675527E-02,2.08517779535688E-06,5.70389552965153E-05,3.42793938585905E-04,0.068392946041408,0,0,0,0
1147,1.22395678745836E-02,1.30372309697469E-14,1.63330472984699E-87,8.44043455461058E-05,5.98733701396761E-02,2.04789755435477E-06,5.6185374462082E-05,3.41055412648105E-04,7.25966310444834E-02,0,0,0,0
1148,1.58530195392179E-02,3.05318297883934E-14,1.33101457522827E-86,8.2368061804619E-05,6.11670746202658E-02,2.01127466697426E-06,5.53444759945768E-05,3.39614243004522E-04,7.74994322149849E-02,0,0,0,0
1149,2.02518524068744E-02,7.05663113158383E-14,1.07227452886781E-85,8.02301376888459E-05,6.24660645248153E-02,1.97529757180551E-06,5.45160709748628E-05,3.38470572891887E-04,8.31931090108876E-02,0,0,0,0
1150,2.55176727844614E-02,1.60960623232102E-13,8.53958479691552E-85,7.80819815860836E-05,6.37704501084638E-02,1.93995491903185E-06,5.369996809615E-05,3.37624464533681E-04,8.97594692622212E-02,0,0,0,0
1151,3.17148007231501E-02,3.62343189074076E-13,6.72318571838401E-84,7.59917549867222E-05,6.50803419730173E-02,1.90523556642236E-06,5.28959773639284E-05,3.37075838038439E-04,9.72630115024853E-02,0,0,0,0
1152,3.88824826957027E-02,8.05006574101041E-13,5.23264230723472E-83,7.40016384597043E-05,6.63958510739879E-02,1.87112857535282E-06,5.21039100265881E-05,3.36501366006873E-04,0.105742811813564,0,0,0,0
1153,4.70273243848872E-02,1.76505530358099E-12,4.02600746417913E-82,7.21278917452299E-05,6.77170887276523E-02,1.83762320685961E-06,5.13235785088817E-05,3.35901746037328E-04,0.115205603953803,0,0,0,0
1154,5.61167412413896E-02,3.81942105210488E-12,3.06221507855873E-81,7.03634540583218E-05,6.90441666181294E-02,1.80470891773085E-06,5.05547963481873E-05,3.35292546869561E-04,0.125618923369532,0,0,0,0
1155,6.60742997013013E-02,8.15676449006832E-12,2.30252520598904E-80,6.8682568686902E-05,7.03771968044771E-02,1.77237535663897E-06,4.97973781329565E-05,3.34671608995292E-04,0.136906420445107,0,0,0,0
1156,7.67778023990549E-02,1.7191761946755E-11,1.71151489614133E-79,6.70467325688758E-05,7.17162917278095E-02,1.74061236031919E-06,4.90511394426509E-05,3.34037125214162E-04,0.148945969753642,0,0,0,0
1157,0.088060836717803,3.57606937873544E-11,1.25766380237086E-78,6.54111855774836E-05,7.30615642184342E-02,1.70940994979785E-06,4.83158967895643E-05,3.33387846385367E-04,0.1615712253107,0,0,0,0
1158,9.97182511350577E-02,7.34134544228522E-11,9.13599866343672E-78,6.37311704862325E-05,7.44131275030101E-02,1.67875832667485E-06,4.75914675624943E-05,3.32724088109811E-04,0.174577104195966,0,0,0,0
1159,0.111515658830209,1.48741021958978E-10,6.56077405492294E-77,6.19673037152167E-05,7.57710952117264E-02,1.64864786946428E-06,4.68776699722211E-05,3.32046382529992E-04,0.187729294194763,0,0,0,0
1160,0.12320262276801,2.97421632509176E-10,4.6575950203078E-76,6.00895776645963E-05,7.71355813855032E-02,1.61906912999723E-06,4.61743229987578E-05,3.31358718835797E-04,0.200777446139564,0,0,0,0
1161,0.134528698702444,5.86951849195361E-10,3.26870670964898E-75,5.80797380972149E-05,7.85067004832136E-02,1.59001282989035E-06,4.54812463403316E-05,3.30662937289994E-04,0.213471213707167,0,0,0,0
1162,0.14526106339779,1.14319970616875E-09,2.26776356713586E-74,5.59320114324058E-05,7.99323429760092E-02,1.5614698570831E-06,4.47982603640613E-05,3.29959461746941E-04,0.225625658720399,0,0,0,0
1163,0.155202101776191,2.19752167635437E-09,1.55534659205029E-73,5.36523651467829E-05,8.14126285341001E-02,1.53343126244625E-06,4.41251860582931E-05,3.29248683848882E-04,0.237043292174129,0,0,0,0
1164,0.164205131606633,4.16905437303203E-09,1.05454272275012E-72,5.12566438192812E-05,8.29476816214186E-02,1.50588825646348E-06,4.34618449865581E-05,3.28531284674408E-04,0.247577573058842,0,0,0,0
1165,0.172186456102172,7.80615831412034E-09,7.06819895211755E-72,4.8768016991863E-05,8.45376315035165E-02,1.47883220598768E-06,4.28080622365287E-05,3.27795241402031E-04,0.257144945564683,0,0,0,0
1166,0.179132177594526,1.44256313824887E-08,4.68339665063017E-71,4.62141971545939E-05,8.61826122557792E-02,1.45225463107278E-06,4.21636698294231E-05,3.27041007626355E-04,0.265731675405178,0,0,0,0
1167,0.185098672601381,2.63107048434075E-08,3.06775523859305E-70,4.36248418658091E-05,8.78827627719559E-02,1.42614720188151E-06,4.15285066871E-05,3.26274811587053E-04,0.273394315991384,0,0,0,0
1168,0.190206280011055,4.73623289590796E-08,1.98649767783583E-69,4.10294574566892E-05,8.96382267730065E-02,1.40050173566914E-06,4.09024186061963E-05,3.25501287410383E-04,0.2802533878116,0,0,0,0
1169,0.194626519015677,8.41471744031904E-08,1.27163656500861E-68,3.84559932119977E-05,9.14491528162668E-02,1.37531019384255E-06,4.0285258239279E-05,3.24729527335345E-04,0.286480602068098,0,0,0,0
