18602.909,1116
18600.705,1153
18598.502,1137
18596.299,1137
18594.097,1137
18591.895,1122
18589.694,1158
18587.494,1136
18585.294,1113
18583.094,1058
18580.896,1071
18578.697,1053
18576.499,1069
18574.302,1053
18572.106,1056
18569.909,1074
18567.714,1025
18565.519,1047
18563.324,1044
18561.130,1029
18558.937,1018
18556.744,988
18554.552,1014
18552.360,1012
18550.169,1007
18547.978,1022
18545.788,987
18543.599,1012
18541.410,1016
18539.221,994
18537.033,995
18534.846,977
18532.659,983
18530.473,963
18528.287,968
18526.102,968
18523.917,966
18521.733,962
18519.550,960
18517.367,956
18515.184,970
18513.002,938
18510.821,949
18508.640,972
18506.460,960
18504.280,953
18502.101,969
18499.922,943
18497.744,969
18495.566,948
18493.389,960
18491.213,956
18489.037,970
18486.862,969
18484.687,946
18482.512,939
18480.339,934
18478.165,911
18475.993,868
18473.820,889
18471.649,891
18469.478,847
18467.307,858
18465.137,869
18462.968,856
18460.799,854
18458.630,852
18456.463,850
18454.295,857
18452.128,853
18449.962,853
18447.796,881
18445.631,862
18443.467,840
18441.303,852
18439.139,846
18436.976,864
18434.814,901
18432.652,890
18430.490,895
18428.329,900
18426.169,900
18424.009,924
18421.850,922
18419.691,922
18417.533,919
18415.375,916
18413.218,937
18411.062,934
18408.906,948
18406.750,936
18404.595,940
18402.441,963
18400.287,972
18398.133,998
18395.980,989
18393.828,978
18391.676,976
18389.525,978
18387.374,989
18385.224,984
18383.074,952
18380.925,935
18378.777,958
18376.629,948
18374.481,953
18372.334,935
18370.188,920
18368.042,899
18365.896,891
18363.751,894
18361.607,859
18359.463,859
18357.320,865
18355.177,859
18353.035,840
18350.893,832
18348.752,859
18346.611,866
18344.471,851
18342.332,856
18340.192,871
18338.054,876
18335.916,889
18333.778,901
18331.641,909
18329.505,923
18327.369,946
18325.234,931
18323.099,946
18320.965,974
18318.831,963
18316.697,980
18314.565,969
18312.432,995
18310.301,990
18308.170,992
18306.039,1008
18303.909,996
18301.779,1002
18299.650,1000
18297.522,1016
18295.394,1018
18293.266,1026
18291.139,1013
18289.013,1025
18286.887,1030
18284.761,1018
18282.636,1028
18280.512,1027
18278.388,1020
18276.265,1021
18274.142,1031
18272.020,1033
18269.898,1044
18267.777,1055
18265.656,1033
18263.536,1042
18261.416,1046
18259.297,1034
18257.178,1047
18255.060,1067
18252.943,1068
18250.825,1068
18248.709,1069
18246.593,1054
18244.477,1033
18242.362,1031
18240.248,1038
18238.134,1010
18236.020,1013
18233.908,1030
18231.795,1031
18229.683,1032
18227.572,1030
18225.461,1036
18223.351,1038
18221.241,1035
18219.132,1028
18217.023,1021
18214.914,1043
18212.807,1028
18210.699,1035
18208.593,1036
18206.487,1015
18204.381,1050
18202.276,1022
18200.171,1033
18198.067,1029
18195.963,1026
18193.860,1029
18191.758,1023
18189.655,1039
18187.554,1034
18185.453,1022
18183.352,1015
18181.252,1049
18179.153,1025
18177.054,1040
18174.955,1041
18172.857,1044
18170.760,1035
18168.663,1048
18166.566,1026
18164.470,1046
18162.375,1026
18160.280,1022
18158.186,1032
18156.092,1028
18153.998,1033
18151.906,1019
18149.813,1036
18147.721,1034
18145.630,1008
18143.539,1035
18141.449,1018
18139.359,1022
18137.270,1043
18135.181,1019
18133.093,1048
18131.005,1034
18128.918,1011
18126.831,1014
18124.745,1021
18122.659,1011
18120.574,1020
18118.489,1027
18116.405,1025
18114.321,1007
18112.238,1008
18110.155,1009
18108.073,1016
18105.991,1004
18103.910,1016
18101.830,998
18099.749,990
18097.670,997
18095.591,983
18093.512,993
18091.434,985
18089.356,998
18087.279,969
18085.202,962
18083.126,927
18081.051,915
18078.976,893
18076.901,868
18074.827,845
18072.753,833
18070.680,795
18068.608,806
18066.536,813
18064.464,820
18062.393,837
18060.322,840
18058.252,879
18056.183,894
18054.114,920
18052.045,946
18049.977,923
18047.910,949
18045.842,982
18043.776,962
18041.710,972
18039.644,985
18037.579,998
18035.515,1009
18033.451,994
18031.387,1014
18029.324,1023
18027.262,1011
18025.199,1013
18023.138,1029
18021.077,1016
18019.016,1025
18016.956,1015
18014.897,1035
18012.838,1042
18010.779,1007
18008.721,1025
18006.663,1022
18004.606,1037
18002.550,1035
18000.494,1032
17998.438,1032
17996.383,1028
17994.329,1021
17992.274,1041
17990.221,1018
17988.168,1011
17986.115,1018
17984.063,1011
17982.011,1021
17979.960,1012
17977.910,1015
17975.860,1021
17973.810,1031
17971.761,1031
17969.712,1005
17967.664,1007
17965.617,1014
17963.569,1004
17961.523,1004
17959.477,1015
17957.431,1010
17955.386,1003
17953.341,999
17951.297,1023
17949.253,986
17947.210,979
17945.167,977
17943.125,962
17941.083,955
17939.042,933
17937.001,927
17934.961,933
17932.921,913
17930.882,908
17928.843,928
17926.805,923
17924.767,940
17922.730,930
17920.693,948
17918.657,946
17916.621,935
17914.586,937
17912.551,928
17910.516,948
17908.483,928
17906.449,923
17904.416,959
17902.384,950
17900.352,961
17898.321,988
17896.290,979
17894.259,971
17892.229,978
17890.200,974
17888.171,977
17886.142,957
17884.114,973
17882.087,1007
17880.060,989
17878.033,981
17876.007,968
17873.982,955
17871.956,986
17869.932,968
17867.908,962
17865.884,970
17863.861,976
17861.838,964
17859.816,970
17857.794,967
17855.773,979
17853.753,980
17851.732,978
17849.713,971
17847.693,956
17845.674,965
17843.656,964
17841.638,955
17839.621,950
17837.604,940
17835.588,925
17833.572,923
17831.557,928
17829.542,933
17827.527,915
17825.513,911
17823.500,931
17821.487,905
17819.474,894
17817.462,893
17815.451,905
17813.440,894
17811.429,915
17809.419,896
17807.409,895
17805.400,913
17803.392,916
17801.383,918
17799.376,925
17797.369,930
17795.362,925
17793.356,928
17791.350,934
17789.344,919
17787.340,923
17785.335,946
17783.331,921
17781.328,928
17779.325,939
17777.323,924
17775.321,928
17773.319,917
17771.318,933
17769.318,920
17767.318,929
17765.318,922
17763.319,926
17761.320,935
17759.322,920
17757.325,933
17755.328,927
17753.331,920
17751.335,912
17749.339,948
17747.344,926
17745.349,927
17743.354,916
17741.361,938
17739.367,916
17737.374,918
17735.382,922
17733.390,908
17731.398,916
17729.407,909
17727.417,918
17725.427,900
17723.437,917
17721.448,914
17719.460,914
17717.471,905
17715.484,896
17713.497,900
17711.510,892
17709.524,899
17707.538,912
17705.552,909
17703.568,889
17701.583,882
17699.599,891
17697.616,886
17695.633,890
17693.650,874
17691.668,874
17689.687,882
17687.706,877
17685.725,873
17683.745,873
17681.765,893
17679.786,870
17677.807,871
17675.829,875
17673.851,865
17671.874,846
17669.897,851
17667.921,862
17665.945,861
17663.969,855
17661.994,873
17660.020,864
17658.046,845
17656.072,858
17654.099,843
17652.126,862
17650.154,861
17648.183,856
17646.211,861
17644.241,855
17642.270,854
17640.300,855
17638.331,848
17636.362,865
17634.394,858
17632.426,850
17630.458,833
17628.491,843
17626.525,834
17624.559,848
17622.593,855
17620.628,845
17618.663,838
17616.699,840
17614.735,859
17612.772,844
17610.809,846
17608.846,858
17606.884,848
17604.923,858
17602.962,840
17601.001,851
17599.041,849
17597.082,845
17595.123,838
17593.164,830
17591.206,848
17589.248,840
17587.291,837
17585.334,825
17583.377,828
17581.421,818
17579.466,821
17577.511,811
17575.556,817
17573.602,811
17571.649,804
17569.696,799
17567.743,797
17565.791,793
17563.839,779
17561.888,772
17559.937,777
17557.986,775
17556.036,756
17554.087,758
17552.138,753
17550.189,751
17548.241,744
17546.294,746
17544.347,747
17542.400,741
17540.454,756
17538.508,745
17536.562,741
17534.618,738
17532.673,750
17530.729,749
17528.786,734
17526.843,744
17524.900,740
17522.958,739
17521.016,742
17519.075,748
17517.134,732
17515.194,741
17513.254,736
17511.315,734
17509.376,742
17507.437,737
17505.499,730
17503.562,740
17501.624,744
17499.688,735
17497.752,725
17495.816,742
17493.880,749
17491.946,731
17490.011,727
17488.077,731
17486.144,734
17484.211,736
17482.278,741
17480.346,735
17478.414,737
17476.483,732
17474.552,750
17472.622,748
17470.692,745
17468.763,752
17466.834,747
17464.905,753
17462.977,764
17461.050,754
17459.122,763
17457.196,761
17455.269,772
17453.344,771
17451.418,761
17449.493,771
17447.569,787
17445.645,774
17443.721,783
17441.798,766
17439.876,769
17437.953,758
17436.032,751
17434.110,771
17432.190,763
17430.269,760
17428.349,760
17426.430,739
17424.511,751
17422.592,741
17420.674,746
17418.756,738
17416.839,739
17414.922,744
17413.006,733
17411.090,740
17409.174,729
17407.259,728
17405.345,733
17403.431,744
17401.517,730
17399.604,727
17397.691,740
17395.779,730
17393.867,729
17391.955,722
17390.044,722
17388.134,737
17386.224,726
17384.314,715
17382.405,730
17380.496,727
17378.588,729
17376.680,729
17374.772,731
17372.865,741
17370.959,729
17369.053,733
17367.147,729
17365.242,732
17363.337,728
17361.433,725
17359.529,738
17357.625,733
17355.722,729
17353.820,737
17351.918,738
17350.016,734
17348.115,733
17346.214,727
17344.314,737
17342.414,747
17340.514,738
17338.615,738
17336.717,741
17334.818,731
17332.921,743
17331.023,737
17329.127,732
17327.230,717
17325.334,726
17323.439,729
17321.544,736
17319.649,721
17317.755,723
17315.861,732
17313.968,738
17312.075,739
17310.183,752
17308.291,742
17306.399,751
17304.508,746
17302.617,742
17300.727,742
17298.837,747
17296.948,749
17295.059,759
17293.171,743
17291.283,745
17289.395,741
17287.508,734
17285.621,735
17283.735,732
17281.849,742
17279.964,739
17278.079,734
17276.194,733
17274.310,734
17272.426,721
17270.543,730
17268.660,728
17266.778,730
17264.896,732
17263.015,726
17261.134,730
17259.253,728
17257.373,732
17255.493,732
17253.614,729
17251.735,735
17249.857,730
17247.979,734
17246.101,727
17244.224,724
17242.347,722
17240.471,730
17238.595,720
17236.720,722
17234.845,716
17232.970,721
17231.096,724
17229.223,716
17227.349,726
17225.476,724
17223.604,719
17221.732,719
17219.861,720
17217.990,720
17216.119,727
17214.249,717
17212.379,721
17210.510,714
17208.641,724
17206.772,711
17204.904,718
17203.037,717
17201.169,713
17199.303,723
17197.436,722
17195.570,730
17193.705,711
17191.840,723
17189.975,719
17188.111,708
17186.247,715
17184.384,714
17182.521,714
17180.659,721
17178.797,714
17176.935,725
17175.074,717
17173.213,717
17171.353,720
17169.493,721
17167.634,727
17165.775,719
17163.916,734
17162.058,738
17160.200,721
17158.343,732
17156.486,726
17154.629,741
17152.773,721
17150.918,718
17149.063,721
17147.208,723
17145.353,728
17143.500,727
17141.646,714
17139.793,724
17137.940,716
17136.088,724
17134.236,708
17132.385,732
17130.534,721
17128.684,723
17126.834,737
17124.984,725
17123.135,725
17121.286,723
17119.438,730
17117.590,721
17115.742,717
17113.895,721
17112.048,720
17110.202,718
17108.356,715
17106.511,718
17104.666,725
17102.821,717
17100.977,721
17099.133,715
17097.290,713
17095.447,715
17093.605,713
17091.763,721
17089.921,707
17088.080,710
17086.239,721
17084.399,709
17082.559,722
17080.719,714
17078.880,714
17077.042,724
17075.203,723
17073.366,719
17071.528,719
17069.691,716
17067.855,725
17066.018,719
17064.183,718
17062.347,715
17060.513,710
17058.678,717
17056.844,721
17055.010,722
17053.177,711
17051.344,707
17049.512,711
17047.680,717
17045.849,717
17044.018,714
17042.187,716
17040.357,719
17038.527,720
17036.697,713
17034.868,708
17033.040,710
17031.211,719
17029.384,724
17027.556,713
17025.729,714
17023.903,708
17022.077,707
17020.251,725
17018.426,712
17016.601,726
17014.777,714
17012.953,720
17011.129,723
17009.306,705
17007.483,724
17005.661,722
17003.839,715
17002.017,717
17000.196,711
16998.375,711
16996.555,722
16994.735,726
16992.916,715
16991.097,723
16989.278,726
16987.460,715
16985.642,713
16983.825,724
16982.008,725
16980.191,722
16978.375,720
16976.559,720
16974.744,717
16972.929,712
16971.115,726
16969.301,716
16967.487,722
16965.674,718
16963.861,715
16962.048,706
16960.236,724
16958.425,713
16956.614,720
16954.803,716
16952.992,717
16951.182,724
16949.373,727
16947.564,712
16945.755,712
16943.947,729
16942.139,724
16940.331,733
16938.524,749
16936.718,803
16934.911,847
16933.105,864
16931.300,852
16929.495,812
16927.690,777
16925.886,749
16924.082,731
16922.279,731
16920.476,747
16918.673,797
16916.871,813
16915.069,826
16913.268,815
16911.467,773
16909.667,745
16907.866,724
16906.067,716
16904.267,732
16902.468,723
16900.670,717
16898.872,714
16897.074,727
16895.277,718
16893.480,721
16891.684,711
16889.887,720
16888.092,723
16886.297,712
16884.502,721
16882.707,709
16880.913,716
16879.120,712
16877.326,717
16875.534,719
16873.741,712
16871.949,719
16870.158,714
16868.366,711
16866.576,724
16864.785,710
16862.995,704
16861.206,711
16859.416,707
16857.628,722
16855.839,718
16854.051,710
16852.264,720
16850.477,718
16848.690,717
16846.904,716
16845.118,717
16843.332,712
16841.547,719
16839.762,706
16837.978,710
16836.194,712
16834.410,704
16832.627,710
16830.844,724
16829.062,705
16827.280,706
16825.499,716
16823.718,706
16821.937,720
16820.157,703
16818.377,711
16816.597,716
16814.818,714
16813.039,719
16811.261,718
16809.483,721
16807.706,720
16805.928,707
16804.152,709
16802.375,715
16800.599,715
16798.824,712
16797.049,712
16795.274,712
16793.500,709
16791.726,715
16789.952,719
16788.179,719
16786.407,715
16784.634,720
16782.862,727
16781.091,729
16779.320,711
16777.549,730
16775.779,720
16774.009,732
16772.239,726
16770.470,711
16768.701,724
16766.933,717
16765.165,713
16763.397,717
16761.630,722
16759.863,714
16758.097,715
16756.331,720
16754.566,713
16752.800,711
16751.036,710
16749.271,718
16747.507,715
16745.744,713
16743.980,720
16742.218,718
16740.455,718
16738.693,723
16736.932,714
16735.170,718
16733.409,720
16731.649,720
16729.889,734
16728.129,719
16726.370,726
16724.611,726
16722.853,726
16721.095,725
16719.337,730
16717.580,739
16715.823,738
16714.066,725
16712.310,728
16710.555,727
16708.799,728
16707.044,731
16705.290,723
16703.536,726
16701.782,716
16700.029,718
16698.276,713
16696.523,719
16694.771,716
16693.019,714
16691.268,714
16689.517,724
16687.766,713
16686.016,719
16684.266,714
16682.517,712
16680.767,716
16679.019,721
16677.271,714
16675.523,724
16673.775,720
16672.028,709
16670.281,710
16668.535,719
16666.789,724
16665.044,711
16663.298,719
16661.554,724
16659.809,727
16658.065,724
16656.322,717
16654.578,726
16652.836,722
16651.093,735
16649.351,726
16647.610,724
16645.868,724
16644.127,720
16642.387,720
16640.647,716
16638.907,722
16637.168,711
16635.429,723
16633.690,730
16631.952,729
16630.214,721
16628.477,740
16626.740,724
16625.003,729
16623.267,726
16621.531,727
16619.796,723
16618.061,731
16616.326,726
16614.592,736
16612.858,724
16611.124,724
16609.391,733
16607.658,737
16605.926,732
16604.194,742
16602.462,748
16600.731,753
16599.000,768
16597.270,759
16595.540,776
16593.810,763
16592.081,788
16590.352,782
16588.623,786
16586.895,786
16585.167,794
16583.440,803
16581.713,784
16579.986,786
16578.260,794
16576.534,792
16574.809,807
16573.084,794
16571.359,803
16569.635,795
16567.911,808
16566.187,802
16564.464,801
16562.741,815
16561.019,801
16559.297,797
16557.575,798
16555.854,797
16554.133,806
16552.413,801
16550.692,820
16548.973,795
16547.253,804
16545.534,810
16543.816,821
16542.098,792
16540.380,804
16538.662,813
16536.945,801
16535.228,797
16533.512,798
16531.796,805
16530.081,795
16528.365,789
16526.651,785
16524.936,797
16523.222,778
16521.509,767
16519.795,763
16518.082,763
16516.370,760
16514.658,762
16512.946,747
16511.235,747
16509.524,728
16507.813,735
16506.103,751
16504.393,736
16502.683,735
16500.974,748
16499.265,740
16497.557,742
16495.849,747
16494.141,751
16492.434,759
16490.727,761
16489.021,778
16487.315,774
16485.609,786
16483.904,799
16482.199,780
16480.494,788
16478.790,806
16477.086,802
16475.382,813
16473.679,798
16471.977,818
16470.274,807
16468.572,823
16466.871,829
16465.169,815
16463.469,823
16461.768,831
16460.068,830
16458.368,823
16456.669,829
16454.970,836
16453.271,827
16451.573,835
16449.875,822
16448.178,826
16446.481,826
16444.784,823
16443.087,829
16441.391,841
16439.696,827
16438.001,817
16436.306,826
16434.611,828
16432.917,807
16431.223,829
16429.530,812
16427.837,831
16426.144,821
16424.452,835
16422.760,836
16421.069,827
16419.377,841
16417.687,829
16415.996,841
16414.306,838
16412.617,820
16410.927,826
16409.238,851
16407.550,837
16405.862,836
16404.174,833
16402.486,829
16400.799,833
16399.112,827
16397.426,840
16395.740,824
16394.055,822
16392.369,842
16390.684,831
16389.000,839
16387.316,823
16385.632,827
16383.949,827
16382.266,814
16380.583,823
16378.901,818
16377.219,818
16375.537,797
16373.856,796
16372.175,799
16370.495,797
16368.815,824
16367.135,809
16365.456,820
16363.777,820
16362.098,819
16360.420,817
16358.742,815
16357.065,813
16355.388,808
16353.711,802
16352.034,794
16350.358,805
16348.683,793
16347.007,804
16345.332,808
16343.658,803
16341.984,808
16340.310,810
16338.636,826
16336.963,821
16335.291,818
16333.618,821
16331.946,825
16330.275,821
16328.603,829
16326.932,822
16325.262,814
16323.592,834
16321.922,819
16320.252,834
16318.583,812
16316.915,834
16315.246,825
16313.578,823
16311.911,826
16310.243,831
16308.576,821
16306.910,815
16305.244,820
16303.578,818
16301.912,819
16300.247,818
16298.583,816
16296.918,809
16295.254,811
16293.591,801
16291.927,804
16290.264,785
16288.602,801
16286.940,795
16285.278,790
16283.616,797
16281.955,800
16280.294,791
16278.634,791
16276.974,792
16275.314,778
16273.655,797
16271.996,782
16270.338,774
16268.679,798
16267.022,787
16265.364,777
16263.707,784
16262.050,786
16260.394,777
16258.738,793
16257.082,763
16255.427,763
16253.772,780
16252.117,760
16250.463,769
16248.809,790
16247.155,776
16245.502,780
16243.849,760
16242.197,760
16240.545,760
16238.893,767
16237.242,767
16235.591,778
16233.940,777
16232.290,775
16230.640,771
16228.990,762
16227.341,760
16225.692,756
16224.043,766
16222.395,768
16220.747,760
16219.100,761
16217.453,754
16215.806,765
16214.160,759
16212.514,754
16210.868,754
16209.223,757
16207.578,759
16205.933,750
16204.289,754
16202.645,757
16201.002,747
16199.358,754
16197.716,758
16196.073,750
16194.431,758
16192.789,758
16191.148,759
16189.507,750
16187.866,757
16186.226,758
16184.586,742
16182.946,751
16181.307,738
16179.668,747
16178.030,752
16176.391,737
16174.754,749
16173.116,750
16171.479,752
16169.842,746
16168.206,738
16166.570,744
16164.934,734
16163.298,732
16161.663,734
16160.029,739
16158.394,733
16156.761,721
16155.127,739
16153.494,734
16151.861,739
16150.228,731
16148.596,739
16146.964,728
16145.333,733
16143.702,737
16142.071,744
16140.440,737
16138.810,740
16137.180,740
16135.551,750
16133.922,741
16132.293,737
16130.665,748
16129.037,741
16127.409,746
16125.782,744
16124.155,743
16122.529,745
16120.902,745
16119.277,744
16117.651,745
16116.026,749
16114.401,735
16112.777,743
16111.152,734
16109.529,742
16107.905,724
16106.282,732
16104.659,727
16103.037,733
16101.415,730
16099.793,745
16098.172,738
16096.551,733
16094.930,743
16093.310,745
16091.690,742
16090.071,758
16088.451,755
16086.832,756
16085.214,748
16083.596,758
16081.978,755
16080.360,748
16078.743,749
16077.126,756
16075.510,762
